UserId,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
323967,-356,589,11873.82,2,1,2,212
323988,-374,12,779.76,1,4,4,144
324009,-363,154,3130.9199999999996,2,2,3,223
324072,-366,20,1419.2400000000002,2,4,4,244
324093,-176,77,4189.199999999999,4,3,3,433
324114,-381,104,8236.5,1,2,2,122
324135,-367,57,1216.8,2,3,4,234
324156,-377,633,8989.169999999998,1,1,2,112
324177,-127,87,1625.3399999999997,4,2,4,424
324198,-258,49,1257.8999999999999,3,3,4,334
324240,-335,119,3054.419999999999,3,2,3,323
324282,-141,4,4924.8,4,4,3,443
324303,-388,738,25414.11,1,1,1,111
324324,-380,424,11346.36,1,1,2,112
324345,-125,10,942.0,4,4,4,444
324387,-59,18,1287.24,4,4,4,444
324408,-77,54,3974.16,4,3,3,433
324429,-363,116,7821.119999999999,2,2,2,222
324450,-359,56,3327.24,2,3,3,233
324492,-360,115,4394.4,2,2,3,223
324513,-388,553,11209.44,1,1,2,112
324534,-27,50,1485.72,4,3,4,434
324576,-106,114,3575.3100000000004,4,2,3,423
324597,-127,112,1913.4899999999998,4,2,4,424
324618,-364,14,1342.08,2,4,4,244
324660,-35,115,1793.01,4,2,4,424
324702,-295,21,1760.52,3,4,4,344
324723,-360,14,1048.3200000000002,2,4,4,244
324744,-51,306,8522.88,4,1,2,412
324765,-370,190,57850.979999999996,2,2,1,221
324786,-304,112,2715.24,3,2,3,323
324807,-380,100,4272.42,1,2,3,123
324828,-338,48,3874.9199999999996,3,3,3,333
324849,-339,43,4085.94,2,3,3,233
324891,-387,148,3727.83,1,2,3,123
324912,-276,149,2993.4,3,2,3,323
324933,-375,22,14670.719999999998,1,4,1,141
324975,-312,54,3425.04,3,3,3,333
325038,-349,91,11912.939999999999,2,2,2,222
325122,-374,189,89541.18,1,2,1,121
325143,-228,170,1897.26,4,2,4,424
325164,-388,366,29207.579999999998,1,1,1,111
325185,-359,168,21130.65,2,2,1,221
325248,-297,4,759.24,3,4,4,344
325269,-367,96,9077.13,2,2,2,222
325311,-294,297,24817.559999999998,3,1,1,311
325332,-361,69,5452.2,2,3,2,232
325353,-357,574,16067.279999999999,2,1,1,211
325374,-368,240,10404.63,2,1,2,212
325437,-372,28,9768.96,1,4,2,142
325458,-387,999,108114.48,1,1,1,111
325500,-381,133,9191.519999999999,1,2,2,122
325542,-374,414,84710.52,1,1,1,111
325563,-27,138,1198.83,4,2,4,424
325584,-308,24,398.94,3,4,4,344
325605,-337,182,28186.2,3,2,1,321
325626,-367,317,7931.16,2,1,2,212
325647,-218,88,3945.6,4,2,3,423
325668,-200,179,8124.06,4,2,2,422
325710,-59,2,2070.0,4,4,4,444
325731,-378,308,7301.580000000001,1,1,2,112
325752,-234,14,1003.92,4,4,4,444
325773,-356,595,116673.84,2,1,1,211
325794,-377,346,33551.01,1,1,1,111
325836,-345,28,461.55,2,4,4,244
325857,-156,53,2174.7,4,3,4,434
325878,-325,414,15557.279999999999,3,1,1,311
325920,-388,32,2480.76,1,4,3,143
325941,-349,362,24446.520000000004,2,1,1,211
325962,-357,107,3100.05,2,2,3,223
325983,-305,20,3414.5399999999995,3,4,3,343
326004,-365,2,3643.2000000000003,2,4,3,243
326025,-387,347,6664.5,1,1,2,112
326046,-356,8,1230.12,2,4,4,244
326067,-371,314,19426.800000000003,2,1,1,211
326088,-135,52,1903.6799999999996,4,3,4,434
326109,-367,1307,32453.579999999998,2,1,1,211
326130,-368,207,12036.6,2,1,2,212
326151,-381,438,15972.599999999999,1,1,1,111
326172,-364,496,12691.529999999999,2,1,1,211
326193,-370,161,6552.8099999999995,2,2,2,222
326235,-216,146,4291.98,4,2,3,423
326277,-226,46,889.71,4,3,4,434
326319,-382,81,4216.5,1,2,3,123
326340,-378,30,1770.3600000000001,1,4,4,144
326361,-275,55,674.58,3,3,4,334
326403,-101,54,1023.72,4,3,4,434
326424,-380,506,28945.08,1,1,1,111
326445,-335,151,2272.1099999999997,3,2,4,324
326487,-382,1364,39827.07,1,1,1,111
326529,-312,223,13591.950000000003,3,1,1,311
326550,-385,119,4705.65,1,2,3,123
326571,-353,54,3440.1000000000004,2,3,3,233
326592,-172,31,721.0800000000002,4,4,4,444
326613,-329,110,3543.78,3,2,3,323
326634,-112,27,1737.48,4,4,4,444
326655,-377,1746,38924.06999999999,1,1,1,111
326676,-365,62,2324.04,2,3,4,234
326697,-361,38,3842.5800000000004,2,3,3,233
326781,-378,54,6637.44,1,3,2,132
326802,-38,2,1116.1799999999998,4,4,4,444
326823,-367,216,11239.2,2,1,2,212
326865,-339,16,1435.32,2,4,4,244
326907,-371,14,1546.9199999999998,2,4,4,244
326928,-387,104,6120.0599999999995,1,2,2,122
326949,-286,61,10392.0,3,3,2,332
326970,-382,617,33136.32,1,1,1,111
326991,-378,110,5321.31,1,2,2,122
327012,-385,418,20700.18,1,1,1,111
327033,-358,205,4986.299999999999,2,1,3,213
327054,-212,325,5710.2,4,1,2,412
327096,-352,87,7652.400000000001,2,2,2,222
327117,-238,73,2008.5600000000002,4,3,4,434
327138,-227,26,1054.0800000000002,4,4,4,444
327159,-321,97,2738.3700000000003,3,2,3,323
327201,-269,290,30302.220000000005,3,1,1,311
327222,-365,84,5389.619999999999,2,2,2,222
327264,-366,242,5966.85,2,1,2,212
327285,-213,61,3706.92,4,3,3,433
327327,-339,17,7151.04,2,4,2,242
327369,-134,58,3970.08,4,3,3,433
327432,-343,46,3139.5600000000004,2,3,3,233
327453,-319,10,1656.72,3,4,4,344
327474,-374,203,14415.36,1,1,1,111
327516,-289,149,11128.68,3,2,2,322
327537,-354,42,2570.58,2,3,3,233
327558,-336,27,1896.6000000000001,3,4,4,344
327579,-363,99,6063.599999999999,2,2,2,222
327621,-378,796,54561.39,1,1,1,111
327642,-381,92,10674.000000000002,1,2,2,122
327663,-311,4,406.08000000000004,3,4,4,344
327684,-337,34,1796.3999999999999,3,3,4,334
327705,-353,132,9795.0,2,2,2,222
327726,-328,147,23305.92,3,2,1,321
327747,-53,26,876.12,4,4,4,444
327768,-361,118,8944.02,2,2,2,222
327789,-205,31,2428.9199999999996,4,4,3,443
327810,-338,12,933.7199999999999,3,4,4,344
327831,-380,84,13022.76,1,2,1,121
327852,-353,12,1618.3799999999999,2,4,4,244
327915,-379,822,83706.78,1,1,1,111
327978,-357,86,6173.82,2,2,2,222
327999,-379,5,2411.2799999999997,1,4,3,143
328020,-333,189,12157.56,3,2,2,322
328041,-385,31,10670.460000000001,1,4,2,142
328062,-346,349,29029.259999999995,2,1,1,211
328083,-248,35,2289.9599999999996,4,3,4,434
328104,-273,66,4781.699999999999,3,3,3,333
328125,-286,123,12138.96,3,2,2,322
328146,-315,93,5382.479999999999,3,2,2,322
328188,-385,299,23093.760000000002,1,1,1,111
328230,-344,119,9812.999999999998,2,2,2,222
328272,-374,327,26877.269999999997,1,1,1,111
328314,-372,29,1977.7200000000003,1,4,4,144
328356,-300,48,5878.2,3,3,2,332
328377,-337,28,1756.6799999999998,3,4,4,344
328419,-255,47,3295.8,3,3,3,333
328440,-385,936,101008.44,1,1,1,111
328461,-284,233,15365.4,3,1,1,311
328503,-198,66,5504.04,4,3,2,432
328524,-223,462,6520.889999999999,4,1,2,412
328545,-371,101,4951.5,2,2,3,223
328566,-232,66,3567.2999999999997,4,3,3,433
328608,-185,49,5390.7,4,3,2,432
328629,-3674,4,6762.24,1,4,2,142
328671,-353,60,4862.339999999998,2,3,3,233
328692,-298,40,2679.66,3,3,3,333
328713,-297,12,7311.5999999999985,3,4,2,342
328734,-380,42,7652.400000000001,1,3,2,132
328755,-146,65,4451.5199999999995,4,3,3,433
328776,-344,91,6047.04,2,2,2,222
328797,-367,2,249.12,2,4,4,244
328818,-199,92,8142.57,4,2,2,422
328839,-346,21,2416.6800000000003,2,4,3,243
328860,-364,177,13091.159999999998,2,2,1,221
328881,-72,10,2576.16,4,4,3,443
328923,-283,18,1146.48,3,4,4,344
328944,-339,32,3107.2200000000003,2,4,3,243
328965,-221,226,18217.379999999997,4,1,1,411
329007,-350,26,2501.2799999999997,2,4,3,243
329028,-172,2,635.04,4,4,4,444
329049,-349,63,5429.76,2,3,2,232
329070,-93,24,1436.52,4,4,4,444
329091,-371,153,21903.9,2,2,1,221
329133,-301,299,22823.64,3,1,1,311
329154,-316,223,19897.68,3,1,1,311
329175,-308,42,2701.2,3,3,3,333
329196,-371,389,27666.36,2,1,1,211
329217,-340,66,5451.78,2,3,2,232
329238,-337,23,2864.88,3,4,3,343
329259,-365,214,6340.379999999999,2,1,2,212
329280,-380,149,10703.16,1,2,2,122
329301,-364,103,11690.039999999997,2,2,2,222
329343,-272,19,1567.2,3,4,4,344
329427,-381,327,24400.98,1,1,1,111
329469,-270,18,2106.24,3,4,4,344
329490,-385,38,1999.4400000000003,1,3,4,134
329511,-137,4,1134.0,4,4,4,444
329532,-361,24,1587.6,2,4,4,244
329574,-389,153,51898.02,1,2,1,121
329595,-123,44,3403.6799999999994,4,3,3,433
329616,-356,337,22446.9,2,1,1,211
329679,-372,36,2568.1200000000003,1,3,3,133
329700,-217,166,5625.419999999999,4,2,2,422
329721,-387,455,12315.300000000001,1,1,2,112
329763,-125,9,1310.0400000000002,4,4,4,444
329784,-249,233,18895.260000000002,4,1,1,411
329805,-188,12,1186.92,4,4,4,444
329826,-326,106,8478.24,3,2,2,322
329847,-354,413,7433.46,2,1,2,212
329868,-349,563,27363.030000000002,2,1,1,211
329889,-106,12,1108.74,4,4,4,444
329952,-380,103,8364.24,1,2,2,122
329973,-246,37,2888.9400000000005,4,3,3,433
329994,-378,68,2553.9600000000005,1,3,3,133
330036,-244,229,8430.539999999997,4,1,2,412
330057,-155,14,1247.04,4,4,4,444
330099,-357,1812,40199.43,2,1,1,211
330120,-365,255,4960.470000000001,2,1,3,213
330141,-378,175,4043.9100000000003,1,2,3,123
330162,-354,131,17053.86,2,2,1,221
330183,-25,80,1666.89,4,2,4,424
330204,-188,21,1712.76,4,4,4,444
330225,-374,58,3132.2400000000002,1,3,3,133
330267,-373,581,41726.009999999995,1,1,1,111
330309,-177,10,704.6399999999999,4,4,4,444
330330,-324,133,8816.279999999999,3,2,2,322
330372,-177,28,2443.8,4,4,3,443
330393,-107,20,1345.6799999999998,4,4,4,444
330414,-275,49,10918.080000000002,3,3,2,332
330477,-375,135,9333.48,1,2,2,122
330498,-371,338,39139.05,2,1,1,211
330519,-323,15,3522.84,3,4,3,343
330540,-340,17,1213.7400000000002,2,4,4,244
330603,-373,171,6389.82,1,2,2,122
330624,-312,5,265.68,3,4,4,344
330645,-370,123,9029.7,2,2,2,222
330666,-255,53,1553.3399999999997,3,3,4,334
330687,-377,180,7986.719999999999,1,2,2,122
330708,-349,39,1146.2099999999998,2,3,4,234
330729,-154,18,314988.6,4,4,1,441
330750,-387,563,19600.74,1,1,1,111
330792,-350,804,21354.54,2,1,1,211
330813,-85,2,656.64,4,4,4,444
330834,-338,54,3656.52,3,3,3,333
330855,-379,267,18573.12,1,1,1,111
330876,-328,374,4286.91,3,1,3,313
330897,-324,84,5486.219999999999,3,2,2,322
330918,-365,15,1444.3200000000002,2,4,4,244
330939,-171,13,2075.52,4,4,4,444
331002,-324,70,4491.36,3,3,3,333
331023,-358,118,8725.68,2,2,2,222
331044,-301,344,26230.859999999997,3,1,1,311
331086,-325,22,2610.9600000000005,3,4,3,343
331128,-274,54,5153.5199999999995,3,3,3,333
331149,-382,249,444483.36,1,1,1,111
331233,-384,20,5269.320000000001,1,4,2,142
331254,-321,50,2245.1399999999994,3,3,4,334
331275,-144,13,828.3599999999999,4,4,4,444
331296,-256,35,1932.2400000000002,3,3,4,334
331317,-148,39,7789.5599999999995,4,3,2,432
331380,-206,54,3639.48,4,3,3,433
331401,-364,39,2780.1600000000008,2,3,3,233
331422,-380,85,21056.640000000003,1,2,1,121
331443,-379,27,1923.24,1,4,4,144
331485,-357,158,18625.14,2,2,1,221
331506,-343,520,40069.86,2,1,1,211
331527,-363,401,7666.110000000001,2,1,2,212
331569,-31,50,2919.36,4,3,3,433
331590,-379,68,1736.7299999999998,1,3,4,134
331611,-346,145,12919.019999999999,2,2,1,221
331653,-375,24,8017.56,1,4,2,142
331695,-240,83,5005.44,4,2,3,423
331716,-388,259,21959.82,1,1,1,111
331737,-276,16,18296.999999999996,3,4,1,341
331779,-314,193,7240.4400000000005,3,2,2,322
331800,-282,231,5707.8,3,1,2,312
331821,-343,123,8536.08,2,2,2,222
331842,-247,2,3737.76,4,4,3,443
331863,-338,16,3454.92,3,4,3,343
331884,-389,513,34002.96000000001,1,1,1,111
331905,-366,581,44557.799999999996,2,1,1,211
331926,-343,60,6329.879999999999,2,3,2,232
331947,-339,92,7178.6399999999985,2,2,2,222
331968,-83,406,30462.75,4,1,1,411
331989,-353,68,4152.84,2,3,3,233
332010,-311,174,11306.099999999999,3,2,2,322
332031,-367,259,17867.64,2,1,1,211
332052,-282,79,14692.440000000002,3,3,1,331
332073,-182,78,10004.639999999998,4,3,2,432
332094,-373,138,15773.700000000003,1,2,1,121
332115,-326,94,15664.800000000001,3,2,1,321
332199,-340,238,15202.499999999996,2,1,1,211
332220,-70,32,1664.3400000000001,4,4,4,444
332241,-345,118,4505.82,2,2,3,223
332262,-386,65,7283.76,1,3,2,132
332283,-17,2,124.19999999999999,4,4,4,444
332325,-217,39,4412.040000000001,4,3,3,433
332346,-333,134,13483.8,3,2,1,321
332367,-316,215,14333.52,3,1,1,311
332409,-290,101,5235.239999999999,3,2,2,322
332430,-352,76,4666.919999999999,2,3,3,233
332451,-331,131,6405.84,3,2,2,322
332472,-135,106,6818.219999999999,4,2,2,422
332514,-319,535,18147.39,3,1,1,311
332535,-345,100,7918.08,2,2,2,222
332556,-339,20,1138.56,2,4,4,244
332577,-325,47,3128.2200000000003,3,3,3,333
332598,-3674,320,265024.38,1,1,1,111
332619,-356,120,8374.919999999998,2,2,2,222
332640,-331,54,2957.6399999999994,3,3,3,333
332661,-317,94,10166.999999999998,3,2,2,322
332703,-86,16,986.04,4,4,4,444
332724,-343,22,1088.64,2,4,4,244
332745,-372,266,29508.059999999998,1,1,1,111
332787,-351,44,3229.68,2,3,3,233
332850,-370,190,1968.12,2,2,4,224
332892,-203,43,1307.5800000000002,4,3,4,434
332913,-338,58,876.78,3,3,4,334
332934,-385,266,23032.020000000004,1,1,1,111
332955,-253,154,5727.3,3,2,2,322
332976,-385,1250,132261.96000000002,1,1,1,111
332997,-371,27,2403.479999999999,2,4,3,243
333018,-3674,371,11688.96,1,1,2,112
333060,-349,274,7826.88,2,1,2,212
333081,-377,1050,25361.34,1,1,1,111
333102,-381,286,6745.59,1,1,2,112
333123,-364,35,550.26,2,3,4,234
333144,-367,39,16021.2,2,3,1,231
333165,-349,79,7348.62,2,3,2,232
333186,-288,87,1875.1200000000001,3,2,4,324
333207,-384,889,30559.89,1,1,1,111
333249,-112,29,1212.3,4,4,4,444
333270,-357,144,2777.43,2,2,3,223
333312,-375,247,2866.6800000000003,1,1,3,113
333354,-326,233,36247.47,3,1,1,311
333417,-388,245,3774.9299999999994,1,1,3,113
333480,-20,202,2622.9300000000003,4,1,3,413
333501,-77,56,4060.3799999999997,4,3,3,433
333522,-191,42,4163.46,4,3,3,433
333543,-387,95,3218.82,1,2,3,123
333585,-297,34,2979.48,3,3,3,333
333606,-329,24,1504.98,3,4,4,344
333648,-309,24,1396.3200000000002,3,4,4,344
333669,-233,181,3537.3900000000003,4,2,3,423
333711,-163,122,4239.78,4,2,3,423
333774,-136,81,2165.94,4,2,4,424
333795,-240,20,1460.22,4,4,4,444
333837,-195,46,1800.6599999999996,4,3,4,434
333858,-3674,165,10028.28,1,2,2,122
333879,-21,8,467.03999999999996,4,4,4,444
333900,-366,99,2842.44,2,2,3,223
333921,-373,227,2980.95,1,1,3,113
333963,-380,141,41480.759999999995,1,2,1,121
333984,-381,57,1326.5700000000002,1,3,4,134
334026,-370,285,12161.039999999999,2,1,2,212
334047,-386,476,7720.349999999999,1,1,2,112
334089,-216,14,1590.2399999999998,4,4,4,444
334110,-389,512,9842.52,1,1,2,112
334152,-211,36,2181.1499999999996,4,3,4,434
334236,-373,305,12537.06,1,1,2,112
334257,-142,22,976.1999999999999,4,4,4,444
334278,-199,79,2739.359999999999,4,3,3,433
334299,-370,270,5002.35,2,1,3,213
334320,-235,118,1367.7599999999998,4,2,4,424
334341,-217,47,2492.4600000000005,4,3,3,433
334362,-16,21,2939.2800000000007,4,4,3,443
334383,-17,42,1054.44,4,3,4,434
334425,-195,24,1717.92,4,4,4,444
334530,-322,41,3451.56,3,3,3,333
334572,-385,221,19853.940000000002,1,1,1,111
334593,-368,140,8623.32,2,2,2,222
334635,-150,24,3453.12,4,4,3,443
334677,-325,13,1065.8400000000001,3,4,4,344
334698,-277,35,3287.1000000000004,3,3,3,333
334719,-300,146,48752.28,3,2,1,321
334740,-78,2,296.64,4,4,4,444
334782,-256,28,2798.6400000000003,3,4,3,343
334824,-113,12,2694.2400000000002,4,4,3,443
334845,-24,4,1500.0,4,4,4,444
334887,-307,57,14107.080000000002,3,3,1,331
334908,-381,111,7333.859999999998,1,2,2,122
334929,-373,37,2987.2800000000007,1,3,3,133
334950,-358,188,14007.119999999999,2,2,1,221
334971,-381,81,5801.28,1,2,2,122
334992,-356,173,6225.0599999999995,2,2,2,222
335013,-374,189,13113.119999999999,1,2,1,121
335055,-365,355,35396.94,2,1,1,211
335097,-358,79,3433.1999999999994,2,3,3,233
335118,-315,13,848.8199999999999,3,4,4,344
335223,-370,54,3722.64,2,3,3,233
335265,-3674,234,6767.07,1,1,2,112
335307,-366,165,3397.08,2,2,3,223
335349,-387,40,5519.04,1,3,2,132
335370,-86,20,2328.1200000000003,4,4,4,444
335391,-372,68,33456.12,1,3,1,131
335433,-23,8,2553.6,4,4,3,443
335454,-350,344,27353.519999999997,2,1,1,211
335475,-305,47,3017.7600000000007,3,3,3,333
335496,-224,191,3457.2,4,2,3,423
335517,-372,127,8549.34,1,2,2,122
335538,-312,94,8724.96,3,2,2,322
335580,-301,81,18187.949999999997,3,2,1,321
335601,-365,185,27090.48,2,2,1,221
335643,-367,217,11848.71,2,1,2,212
335664,-387,526,23237.07,1,1,1,111
335685,-266,72,9126.119999999999,3,3,2,332
335706,-359,28,1401.84,2,4,4,244
335727,-377,270,11549.67,1,1,2,112
335748,-370,49,1263.06,2,3,4,234
335790,-345,103,6547.8,2,2,2,222
335832,-386,5,292.32,1,4,4,144
335853,-381,1068,22495.47,1,1,1,111
335874,-335,66,3358.6199999999994,3,3,3,333
335916,-301,251,8529.119999999999,3,1,2,312
335958,-353,977,24700.589999999997,2,1,1,211
336000,-387,17,95060.4,1,4,1,141
336063,-360,197,21930.84,2,1,1,211
336105,-377,420,4892.67,1,1,3,113
336126,-178,16,842.94,4,4,4,444
336147,-342,743,13712.189999999999,2,1,1,211
336168,-366,64,3826.08,2,3,3,233
336189,-367,171,7969.98,2,2,2,222
336210,-144,165,3280.4700000000003,4,2,3,423
336231,-381,412,27171.420000000002,1,1,1,111
336252,-354,183,11375.099999999999,2,2,2,222
336273,-386,268,288003.36,1,1,1,111
336294,-352,282,5355.6,2,1,2,212
336315,-386,353,5709.3,1,1,2,112
336336,-386,453,12174.27,1,1,2,112
336357,-342,62,1648.8000000000004,2,3,4,234
336378,-350,56,3391.2599999999998,2,3,3,233
336399,-343,310,30835.379999999997,2,1,1,211
336420,-373,88,6462.6,1,2,2,122
336462,-129,144,4921.56,4,2,3,423
336483,-343,199,5927.639999999999,2,1,2,212
336504,-377,125,2065.1999999999994,1,2,4,124
336525,-360,56,3648.3599999999997,2,3,3,233
336546,-346,62,1892.6100000000001,2,3,4,234
336567,-298,28,6924.599999999999,3,4,2,342
336609,-351,469,661902.54,2,1,1,211
336630,-80,56,2720.58,4,3,3,433
336651,-297,193,4465.83,3,2,3,323
336693,-384,2216,71388.54000000001,1,1,1,111
336714,-193,42,3541.26,4,3,3,433
336756,-302,106,6019.679999999999,3,2,2,322
336777,-120,77,7010.4,4,3,2,432
336798,-382,49,3597.72,1,3,3,133
336840,-324,127,10633.859999999999,3,2,2,322
336861,-359,12,26303.519999999997,2,4,1,241
336882,-367,141,9849.84,2,2,2,222
336903,-352,75,6173.94,2,3,2,232
336945,-270,158,10564.32,3,2,2,322
337008,-16,15,2105.2799999999997,4,4,4,444
337029,-349,604,8820.15,2,1,2,212
337050,-216,19,1142.1599999999999,4,4,4,444
337092,-335,67,2967.9000000000005,3,3,3,333
337113,-357,163,12240.599999999999,2,2,2,222
337134,-244,134,6200.639999999999,4,2,2,422
337155,-169,16,1117.26,4,4,4,444
337176,-344,131,5296.02,2,2,2,222
337197,-373,240,18555.239999999998,1,1,1,111
337239,-3674,346,11655.6,1,1,2,112
337302,-380,125,9456.119999999997,1,2,2,122
337323,-129,45,2721.96,4,3,3,433
337365,-24,143,2976.8699999999994,4,2,3,423
337386,-373,202,12508.86,1,1,2,112
337470,-367,65,7038.599999999999,2,3,2,232
337491,-345,40,2586.3599999999997,2,3,3,233
337512,-101,44,4710.3,4,3,3,433
337533,-92,2,1013.76,4,4,4,444
337596,-386,249,18076.86,1,1,1,111
337638,-106,2,656.64,4,4,4,444
337659,-373,41,11108.699999999999,1,3,2,132
337680,-308,19,1630.8000000000002,3,4,4,344
337701,-333,440,22301.489999999998,3,1,1,311
337743,-289,59,10513.080000000002,3,3,2,332
337764,-90,73,3521.2200000000003,4,3,3,433
337785,-366,323,7947.6,2,1,2,212
337806,-3674,76,9019.8,1,3,2,132
337911,-235,34,2467.0799999999995,4,3,3,433
337932,-275,97,6469.68,3,2,2,322
337953,-283,2,141.6,3,4,4,344
337974,-378,120,8391.48,1,2,2,122
338016,-125,22,2553.12,4,4,3,443
338037,-149,18,1347.96,4,4,4,444
338058,-302,127,15859.439999999999,3,2,1,321
338079,-339,76,5928.959999999998,2,3,2,232
338121,-319,150,10621.199999999997,3,2,2,322
338142,-347,108,14145.839999999998,2,2,1,221
338163,-382,92,11518.740000000002,1,2,2,122
338184,-328,57,2483.04,3,3,3,333
338205,-141,24,2674.0199999999995,4,4,3,443
338226,-324,11,845.04,3,4,4,344
338247,-372,61,25841.399999999998,1,3,1,131
338268,-305,92,6714.059999999998,3,2,2,322
338289,-171,36,5076.719999999999,4,3,3,433
338310,-344,681,10614.51,2,1,2,212
338352,-246,31,1420.5600000000002,4,4,4,444
338373,-206,57,1270.6499999999999,4,3,4,434
338394,-219,15,1052.64,4,4,4,444
338415,-380,542,13154.13,1,1,1,111
338436,-178,67,5039.28,4,3,3,433
338457,-200,57,1885.7999999999997,4,3,4,434
338499,-381,30,3120.2400000000002,1,4,3,143
338520,-330,59,10699.68,3,3,2,332
338541,-332,407,6921.0,3,1,2,312
338562,-316,75,5592.24,3,3,2,332
338583,-338,31,2430.48,3,4,3,343
338604,-72,20,1817.8199999999997,4,4,4,444
338625,-3674,25,2328.24,1,4,4,144
338646,-360,226,49679.579999999994,2,1,1,211
338667,-350,78,5297.34,2,3,2,232
338688,-372,173,15168.119999999999,1,2,1,121
338751,-338,152,28104.48,3,2,1,321
338793,-386,659,117954.78,1,1,1,111
338814,-368,68,4982.219999999999,2,3,3,233
338835,-127,41,4186.2,4,3,3,433
338856,-330,68,5483.279999999999,3,3,2,332
338919,-371,62,5271.479999999999,2,3,2,232
338940,-324,68,5937.119999999999,3,3,2,332
338961,-301,59,5081.400000000001,3,3,3,333
338982,-140,72,4354.44,4,3,3,433
339003,-386,226,19068.12,1,1,1,111
339024,-143,2,1451.52,4,4,4,444
339045,-381,437,30854.039999999997,1,1,1,111
339066,-232,57,6031.32,4,3,2,432
339087,-256,41,2914.32,3,3,3,333
339108,-93,1,317.52,4,4,4,444
339129,-385,32,2153.16,1,4,4,144
339150,-347,227,16543.32,2,1,1,211
339192,-121,55,14347.199999999995,4,3,1,431
339213,-340,169,14469.839999999998,2,2,1,221
339276,-381,257,25412.64,1,1,1,111
339297,-374,35,5383.679999999999,1,3,2,132
339339,-108,28,2891.52,4,4,3,443
339360,-324,39,8255.88,3,3,2,332
339381,-388,915,44517.20999999999,1,1,1,111
339402,-137,4,309.84000000000003,4,4,4,444
339423,-157,11,7024.56,4,4,2,442
339444,-372,66,6328.44,1,3,2,132
339528,-379,190,30750.54,1,2,1,121
339549,-381,168,14974.679999999998,1,2,1,121
339570,-339,235,14807.64,2,1,1,211
339591,-330,5,503.82000000000005,3,4,4,344
339612,-294,133,9179.880000000001,3,2,2,322
339633,-374,164,11474.279999999999,1,2,2,122
339654,-263,46,8378.279999999999,3,3,2,332
339675,-295,115,8461.02,3,2,2,322
339717,-339,29,2689.56,2,4,3,243
339738,-251,16,1641.6,3,4,4,344
339759,-329,22,1790.2199999999998,3,4,4,344
339780,-289,312,81938.45999999999,3,1,1,311
339801,-316,21,2453.28,3,4,3,343
339822,-317,55,54221.4,3,3,1,331
339843,-322,26,2434.8,3,4,3,343
339864,-325,88,9434.130000000001,3,2,2,322
339885,-373,61,4320.12,1,3,3,133
339906,-367,424,32341.92,2,1,1,211
339927,-358,573,55653.06,2,1,1,211
339948,-345,123,7473.179999999999,2,2,2,222
339969,-374,21,1727.28,1,4,4,144
339990,-349,10,1609.2000000000003,2,4,4,244
340011,-387,257,40191.3,1,1,1,111
340053,-153,35,2332.02,4,3,4,434
340158,-314,30,3322.3800000000006,3,4,3,343
340200,-385,348,8518.109999999999,1,1,2,112
340221,-386,209,14516.519999999997,1,1,1,111
340242,-29,36,3029.64,4,3,3,433
340263,-331,67,4739.759999999999,3,3,3,333
340284,-366,112,3258.7799999999997,2,2,3,223
340305,-359,192,6219.780000000001,2,2,2,222
340326,-335,125,4454.339999999998,3,2,3,323
340347,-364,38,3271.68,2,3,3,233
340368,-345,127,5272.05,2,2,2,222
340389,-301,91,18680.639999999996,3,2,1,321
340410,-388,237,163144.01999999996,1,1,1,111
340431,-301,45,4482.5999999999985,3,3,3,333
340452,-370,78,5470.679999999999,2,3,2,232
340473,-311,12,1318.3199999999997,3,4,4,344
340494,-219,84,8507.400000000001,4,2,2,422
340515,-309,28,2009.7,3,4,4,344
340536,-122,69,7051.08,4,3,2,432
340557,-154,29,2251.5599999999995,4,4,4,444
340578,-360,157,23662.2,2,2,1,221
340641,-3674,189,6995.07,1,2,2,122
340662,-71,266,6744.54,4,1,2,412
340704,-332,186,10449.66,3,2,2,322
340725,-345,260,8575.92,2,1,2,212
340746,-186,15,2046.96,4,4,4,444
340767,-164,12,2605.68,4,4,3,443
340809,-302,90,7965.96,3,2,2,322
340830,-200,67,4314.36,4,3,3,433
340872,-346,69,7660.44,2,3,2,232
340893,-318,42,4318.2,3,3,3,333
340935,-349,90,6959.64,2,2,2,222
340956,-311,39,3482.2799999999997,3,3,3,333
341019,-333,36,3203.5200000000004,3,3,3,333
341040,-365,255,29886.12,2,1,1,211
341061,-380,1281,20839.05,1,1,1,111
341082,-381,570,28737.09,1,1,1,111
341103,-356,100,3329.52,2,2,3,223
341124,-178,174,12122.52,4,2,2,422
341145,-366,172,11281.139999999998,2,2,2,222
341187,-219,32,957.66,4,4,4,444
341208,-328,14,1269.3600000000001,3,4,4,344
341229,-337,132,14198.28,3,2,1,321
341250,-128,46,3037.26,4,3,3,433
341313,-323,238,29632.53,3,1,1,311
341355,-373,527,21080.61,1,1,1,111
341376,-123,25,5959.44,4,4,2,442
341397,-213,4,388.8,4,4,4,444
341418,-344,262,39089.16,2,1,1,211
341460,-339,33,8304.539999999999,2,3,2,232
341481,-372,237,5947.92,1,1,2,112
341565,-380,502,43756.02,1,1,1,111
341586,-316,117,6847.32,3,2,2,322
341628,-318,88,5426.52,3,2,2,322
341670,-36,106,8984.159999999998,4,2,2,422
341691,-387,252,11383.98,1,1,2,112
